Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2016/06/29, 07:42:41, -7.238550, 72.434753, -0.14,  0.00, 106, 0, 5.19, 
2016/06/29, 07:47:44, -7.238578, 72.434784, 10.11,  180.00, 0, 0, 4.62, 
2016/06/29, 07:52:47, -7.238526, 72.434700, -4.49,  0.00, 122, 0, 10.92, 
2016/06/29, 07:57:50, -7.238554, 72.434685, 4.12,  0.00, 82, 0, 3.53, 
2016/06/29, 08:02:59, -7.238558, 72.434738, 2.47,  0.00, 39, 0, 5.86, 
2016/06/29, 08:08:04, -7.238550, 72.434715, 1.62,  0.00, 330, 0, 2.69, 
2016/06/29, 08:13:11, -7.238555, 72.434746, 4.90,  1152.00, 207, 0, 3.46, 
2016/06/29, 08:18:15, -7.238541, 72.434700, 11.13,  0.00, 187, 0, 5.31, 
2016/06/29, 08:23:20, -7.238545, 72.434715, 3.96,  720.00, 212, 0, 1.71, 
2016/06/29, 08:28:22, -7.238547, 72.434708, 1.06,  0.00, 120, 0, 0.80, 
2016/06/29, 08:33:26, -7.238571, 72.434608, -5.59,  396.00, 180, 0, 11.35, 
2016/06/29, 08:38:30, -7.238537, 72.434723, 4.41,  972.00, 71, 0, 13.24, 
2016/06/29, 08:43:35, -7.238574, 72.434669, 6.89,  0.00, 14, 0, 7.24, 
2016/06/29, 08:48:40, -7.238593, 72.434685, 7.89,  0.00, 128, 0, 2.75, 
2016/06/29, 08:53:45, -7.238520, 72.434631, 14.27,  2700.00, 246, 0, 10.07, 
2016/06/29, 08:58:52, -7.238646, 72.434410, -10.79,  0.00, 33, 0, 28.12, 
2016/06/29, 09:04:55, -7.238477, 72.434700, -12.48,  0.00, 9, 0, 37.10, 
2016/06/29, 09:11:36, -7.238690, 72.434723, 16.64,  2196.00, 163, 0, 23.82, 
2016/06/29, 09:16:44, -7.238493, 72.434769, 10.30,  0.00, 181, 0, 22.49, 
2016/06/29, 09:21:47, -7.238360, 72.434784, -6.03,  0.00, 329, 0, 14.88, 
2016/06/29, 09:26:56, -7.238505, 72.434746, 1.20,  0.00, 97, 0, 16.66, 
2016/06/29, 09:32:00, -7.238523, 72.434715, -4.80,  0.00, 105, 0, 3.96, 
2016/06/29, 09:37:09, -7.238472, 72.434753, 2.12,  0.00, 51, 0, 7.05, 
2016/06/29, 09:42:17, -7.238542, 72.434776, 26.81,  828.00, 303, 0, 8.19, 
2016/06/29, 09:47:30, -7.238487, 72.434700, -12.11,  1404.00, 285, 0, 10.38, 
2016/06/29, 09:52:40, -7.238533, 72.435097, 102.99,  0.00, 256, 0, 44.09, 
2016/06/29, 09:57:47, -7.238550, 72.434799, 18.01,  0.00, 70, 0, 32.93, 
2016/06/29, 10:03:02, -7.238478, 72.434776, 4.93,  0.00, 74, 0, 8.40, 
2016/06/29, 10:08:10, -7.238508, 72.434563, -59.61,  0.00, 24, 0, 23.73, 
2016/06/29, 10:13:19, -7.238489, 72.434570, -63.60,  0.00, 86, 0, 2.25, 
2016/06/29, 10:18:34, -7.238533, 72.434563, -34.46,  6660.00, 261, 0, 4.95, 
2016/06/29, 10:23:57, -7.238531, 72.434616, -35.58,  900.00, 190, 0, 5.85, 
2016/06/29, 10:29:07, -7.238518, 72.434662, -19.51,  0.00, 257, 0, 5.28, 
2016/06/29, 10:34:15, -7.238506, 72.434654, -21.98,  0.00, 317, 0, 1.60, 
2016/06/29, 10:39:23, -7.238535, 72.434853, 23.21,  0.00, 279, 0, 22.19, 
2016/06/29, 10:44:31, -7.238534, 72.434784, 18.96,  0.00, 291, 0, 7.61, 
2016/06/29, 10:49:40, -7.238545, 72.434731, -5.25,  0.00, 155, 0, 5.97, 
2016/06/29, 10:54:49, -7.238578, 72.434807, 9.60,  0.00, 198, 0, 9.15, 
2016/06/29, 11:00:32, -7.238528, 72.434662, 0.69,  0.00, 316, 0, 16.93, 
2016/06/29, 11:06:36, -7.238557, 72.434761, 6.03,  0.00, 87, 0, 11.39, 
2016/06/29, 11:11:44, -7.238543, 72.434784, 6.80,  0.00, 288, 0, 2.98, 
2016/06/29, 11:16:55, -7.238523, 72.434700, 2.04,  0.00, 319, 0, 9.53, 
2016/06/29, 11:22:04, -7.238586, 72.434715, -4.63,  0.00, 90, 0, 7.20, 
2016/06/29, 11:27:17, -7.238550, 72.434677, -0.23,  0.00, 83, 0, 5.80, 
2016/06/29, 11:33:01, -7.238504, 72.435379, -39.68,  0.00, 90, 0, 77.61, 
2016/06/29, 11:39:24, -7.238530, 72.434891, -5.33,  4500.00, 81, 0, 53.91, 
2016/06/29, 11:44:33, -7.238652, 72.433884, 32.16,  0.00, 80, 0, 111.91, 
2016/06/29, 11:49:42, -7.238549, 72.434822, -11.63,  0.00, 78, 0, 104.10, 
2016/06/29, 11:54:51, -7.238624, 72.434166, 15.40,  0.00, 221, 0, 72.84, 
2016/06/29, 11:59:58, -7.238532, 72.434929, -18.80,  0.00, 89, 0, 84.78, 
2016/06/29, 12:05:08, -7.238514, 72.434814, 2.34,  0.00, 59, 0, 12.84, 
2016/06/29, 12:10:17, -7.238517, 72.434914, -4.38,  0.00, 77, 0, 11.04, 
2016/06/29, 12:15:23, -7.238586, 72.434532, 8.33,  0.00, 84, 0, 42.83, 
2016/06/29, 12:20:31, -7.238574, 72.434654, 12.58,  0.00, 68, 0, 13.52, 
2016/06/29, 12:25:38, -7.238560, 72.434723, 0.77,  0.00, 67, 0, 7.77, 
2016/06/29, 12:30:46, -7.238594, 72.434570, 6.10,  0.00, 282, 0, 17.30, 
2016/06/29, 12:36:16, -7.238598, 72.434494, 16.63,  3744.00, 79, 0, 8.40, 
2016/06/29, 12:41:24, -7.238554, 72.434715, 2.11,  0.00, 76, 0, 24.86, 
2016/06/29, 12:46:35, -7.238575, 72.434715, 15.49,  0.00, 204, 0, 2.34, 
2016/06/29, 12:51:45, -7.238477, 72.434860, -2.26,  0.00, 64, 0, 19.35, 
2016/06/29, 12:56:53, -7.238529, 72.434708, -1.86,  0.00, 81, 0, 17.74, 
2016/06/29, 13:02:35, -7.238548, 72.434738, 7.82,  180.00, 78, 0, 3.93, 
2016/06/29, 13:09:14, -7.238545, 72.434662, -15.92,  180.00, 43, 0, 8.39, 
2016/06/29, 13:14:20, -7.238654, 72.435089, 101.42,  0.00, 42, 0, 48.64, 
2016/06/29, 13:19:21, -7.238758, 72.434998, 158.38,  0.00, 39, 0, 15.31, 
2016/06/29, 13:24:26, -7.238673, 72.435837, 325.39,  0.00, 215, 0, 93.03, 
2016/06/29, 13:29:33, -7.238552, 72.435997, 336.90,  0.00, 42, 0, 22.19, 
2016/06/29, 13:34:40, -7.238460, 72.435722, 239.58,  0.00, 326, 0, 32.01, 
2016/06/29, 13:39:47, -7.238479, 72.435081, 69.20,  0.00, 290, 0, 70.74, 
2016/06/29, 13:44:55, -7.238528, 72.434761, -6.49,  0.00, 32, 0, 35.72, 
2016/06/29, 13:50:00, -7.238554, 72.434647, -25.20,  0.00, 103, 0, 12.90, 
2016/06/29, 13:55:05, -7.238530, 72.434753, -5.46,  0.00, 237, 0, 11.99, 
2016/06/29, 14:00:12, -7.238719, 72.434479, -64.48,  288.00, 263, 0, 36.81, 
2016/06/29, 14:05:33, -7.238776, 72.434341, -84.03,  0.00, 304, 0, 16.49, 
2016/06/29, 14:10:52, -7.238943, 72.434143, -135.55,  0.00, 232, 0, 28.67, 
2016/06/29, 14:16:13, -7.239398, 72.433594, -260.16,  0.00, 291, 0, 78.91, 
2016/06/29, 14:21:33, -7.239119, 72.433990, -178.39,  0.00, 51, 0, 53.58, 
2016/06/29, 14:26:53, -7.238727, 72.434540, -54.73,  0.00, 170, 0, 74.70, 
2016/06/29, 14:32:16, -7.238476, 72.434738, 9.70,  0.00, 282, 0, 35.44, 
2016/06/29, 14:37:39, -7.238280, 72.434914, 69.80,  0.00, 81, 0, 29.19, 
2016/06/29, 14:43:02, -7.238457, 72.434799, 32.14,  972.00, 218, 0, 23.42, 
2016/06/29, 14:48:30, -7.238494, 72.434746, 20.20,  0.00, 68, 0, 7.15, 
2016/06/29, 14:54:06, -7.238552, 72.434723, -3.79,  36.00, 304, 0, 6.93, 
2016/06/29, 14:59:23, -7.238512, 72.434753, -8.01,  0.00, 229, 0, 5.54, 
2016/06/29, 15:04:46, -7.238558, 72.434708, -9.39,  396.00, 100, 0, 7.13, 
2016/06/29, 15:10:13, -7.238525, 72.434769, 1.99,  252.00, 78, 0, 7.66, 
2016/06/29, 15:15:36, -7.238491, 72.434746, -1.04,  36.00, 187, 0, 4.55, 
2016/06/29, 15:20:59, -7.238573, 72.434708, -8.95,  684.00, 58, 0, 10.04, 
2016/06/29, 15:26:22, -7.238493, 72.434807, 28.88,  288.00, 307, 0, 14.09, 
2016/06/29, 15:31:45, -7.238603, 72.434479, -61.06,  2232.00, 247, 0, 38.19, 
2016/06/29, 15:37:08, -7.238417, 72.434982, 124.81,  504.00, 72, 0, 59.21, 
2016/06/29, 15:42:32, -7.238519, 72.434738, 12.29,  0.00, 64, 0, 29.21, 
2016/06/29, 15:47:56, -7.238641, 72.434471, -70.44,  0.00, 86, 0, 32.43, 
2016/06/29, 15:53:20, -7.238482, 72.434853, 42.41,  0.00, 236, 0, 45.70, 
2016/06/29, 15:58:43, -7.238471, 72.434929, 52.34,  0.00, 267, 0, 8.47, 
2016/06/29, 16:03:52, -7.238416, 72.435036, 93.71,  0.00, 244, 0, 13.29, 
2016/06/29, 16:08:55, -7.238446, 72.434959, 64.52,  0.00, 176, 0, 9.13, 
2016/06/29, 16:13:58, -7.238541, 72.434784, -1.27,  0.00, 291, 0, 22.01, 
2016/06/29, 16:19:01, -7.238458, 72.434761, 23.27,  0.00, 313, 0, 9.57, 
2016/06/29, 16:24:01, -7.238620, 72.434547, -23.97,  0.00, 57, 0, 29.69, 
2016/06/29, 16:29:04, -7.238493, 72.434708, -0.09,  0.00, 40, 0, 22.69, 
2016/06/29, 16:34:07, -7.238522, 72.434761, 2.40,  396.00, 74, 0, 6.68, 
2016/06/29, 16:39:11, -7.238483, 72.434746, 2.45,  1872.00, 68, 0, 4.64, 
2016/06/29, 16:44:23, -7.238507, 72.434677, -12.58,  0.00, 154, 0, 8.07, 
2016/06/29, 16:49:29, -7.238509, 72.434700, -13.50,  468.00, 79, 0, 2.55, 
2016/06/29, 16:54:34, -7.238548, 72.434753, 10.71,  0.00, 50, 0, 7.28, 
2016/06/29, 16:59:40, -7.238551, 72.434692, -2.05,  2880.00, 98, 0, 6.74, 
2016/06/29, 17:05:07, -7.238629, 72.434761, 10.39,  72.00, 71, 0, 11.54, 
2016/06/29, 17:10:06, -7.238330, 72.434708, -29.99,  252.00, 31, 0, 33.76, 
2016/06/29, 17:15:07, -7.238581, 72.434723, 2.15,  0.00, 131, 0, 27.96, 
2016/06/29, 17:20:07, -7.238334, 72.434845, -48.95,  0.00, 88, 0, 30.59, 
2016/06/29, 17:25:07, -7.238470, 72.434799, -22.75,  0.00, 346, 0, 15.95, 
2016/06/29, 17:30:07, -7.238624, 72.434715, 13.58,  0.00, 54, 0, 19.47, 
2016/06/29, 17:35:07, -7.238702, 72.434746, 17.87,  0.00, 354, 0, 9.32, 
2016/06/29, 17:40:07, -7.238436, 72.434700, -17.37,  0.00, 17, 0, 30.01, 
2016/06/29, 17:45:06, -7.239338, 72.434578, 108.24,  0.00, 104, 0, 101.20, 
2016/06/29, 17:50:05, -7.237819, 72.434860, -88.30,  0.00, 61, 0, 171.75, 
2016/06/29, 17:55:04, -7.241447, 72.433815, 329.46,  0.00, 7, 0, 419.56, 
2016/06/29, 18:00:34, -7.238538, 72.434708, -9.20,  36.00, 191, 0, 338.13, 
2016/06/29, 18:05:34, -7.238551, 72.434662, -8.10,  0.00, 178, 0, 5.28, 
2016/06/29, 18:10:35, -7.238535, 72.434692, -4.53,  36.00, 156, 0, 3.76, 
2016/06/29, 18:15:35, -7.238539, 72.434731, -0.57,  0.00, 152, 0, 4.32, 
2016/06/29, 18:20:35, -7.238547, 72.434700, -2.76,  0.00, 147, 0, 3.53, 
2016/06/29, 18:25:36, -7.238554, 72.434692, -3.55,  0.00, 130, 0, 1.18, 
2016/06/29, 18:30:36, -7.238543, 72.434708, -2.45,  0.00, 118, 0, 2.15, 
2016/06/29, 18:35:37, -7.238546, 72.434677, -5.95,  0.00, 182, 0, 3.44, 
2016/06/29, 18:40:36, -7.238536, 72.434715, -1.46,  612.00, 282, 0, 4.34, 
2016/06/29, 18:45:35, -7.238426, 72.434486, -95.79,  1152.00, 285, 0, 28.07, 
2016/06/29, 18:50:34, -7.238488, 72.434616, -34.11,  432.00, 138, 0, 15.91, 
2016/06/29, 18:55:32, -7.238806, 72.435081, 103.42,  468.00, 205, 0, 62.30, 
2016/06/29, 19:00:35, -7.238693, 72.434761, 75.63,  0.00, 281, 0, 37.47, 
2016/06/29, 19:05:34, -7.238098, 72.434608, -177.24,  0.00, 110, 0, 68.28, 
2016/06/29, 19:10:34, -7.238574, 72.434723, 12.91,  0.00, 262, 0, 54.43, 
2016/06/29, 19:15:34, -7.238536, 72.434700, -5.73,  0.00, 157, 0, 4.93, 
2016/06/29, 19:20:38, -7.238501, 72.434631, -15.26,  216.00, 222, 0, 8.55, 
2016/06/29, 19:25:39, -7.238355, 72.434769, -49.11,  1368.00, 206, 0, 22.26, 
2016/06/29, 19:30:39, -7.238391, 72.434776, -39.57,  0.00, 9, 0, 4.08, 
2016/06/29, 19:35:39, -7.238422, 72.434784, -27.19,  0.00, 222, 0, 3.56, 
2016/06/29, 19:40:42, -7.238463, 72.434776, -16.09,  36.00, 200, 0, 4.64, 
2016/06/29, 19:45:45, -7.238546, 72.434700, -7.54,  1692.00, 227, 0, 12.47, 
2016/06/29, 19:50:51, -7.238619, 72.434685, -24.28,  0.00, 249, 0, 8.28, 
2016/06/29, 19:55:56, -7.238599, 72.434677, -18.78,  0.00, 37, 0, 2.39, 
2016/06/29, 20:01:19, -7.238679, 72.434647, -39.23,  2376.00, 219, 0, 9.49, 
2016/06/29, 20:06:24, -7.238569, 72.434700, -19.51,  0.00, 49, 0, 13.56, 
2016/06/29, 20:11:28, -7.238818, 72.434502, -61.82,  0.00, 62, 0, 35.27, 
2016/06/29, 20:16:34, -7.239314, 72.434227, -147.89,  0.00, 120, 0, 62.94, 
2016/06/29, 20:21:38, -7.239409, 72.434196, -197.43,  0.00, 230, 0, 11.10, 
2016/06/29, 20:26:43, -7.239205, 72.434364, -186.71,  648.00, 43, 0, 29.29, 
2016/06/29, 20:31:49, -7.239200, 72.434235, -176.83,  0.00, 205, 0, 14.24, 
2016/06/29, 20:36:53, -7.238874, 72.434380, -86.64,  0.00, 236, 0, 39.62, 
2016/06/29, 20:42:20, -7.238997, 72.434517, -158.65,  2052.00, 253, 0, 20.38, 
2016/06/29, 20:47:22, -7.238738, 72.434692, -86.87,  0.00, 258, 0, 34.67, 
2016/06/29, 20:52:29, -7.238728, 72.434631, -86.36,  252.00, 226, 0, 6.82, 
2016/06/29, 20:57:32, -7.238588, 72.434715, -34.52,  0.00, 77, 0, 18.12, 
2016/06/29, 21:03:07, -7.238575, 72.434654, 3.88,  0.00, 34, 0, 6.88, 
2016/06/29, 21:08:12, -7.238558, 72.434647, -4.13,  0.00, 70, 0, 2.04, 
2016/06/29, 21:13:15, -7.238542, 72.434700, 0.44,  684.00, 76, 0, 6.11, 
2016/06/29, 21:18:19, -7.238531, 72.434715, -2.45,  0.00, 84, 0, 2.06, 
2016/06/29, 21:23:23, -7.238559, 72.434692, -2.80,  864.00, 74, 0, 4.02, 
2016/06/29, 21:28:27, -7.238531, 72.434639, -9.24,  0.00, 96, 0, 6.62, 
2016/06/29, 21:33:31, -7.238569, 72.434639, 1.45,  0.00, 62, 0, 4.23, 
2016/06/29, 21:38:35, -7.238563, 72.434669, -5.76,  0.00, 71, 0, 3.38, 
2016/06/29, 21:43:39, -7.238559, 72.434746, 5.40,  4464.00, 91, 0, 8.51, 
2016/06/29, 21:48:46, -7.238558, 72.434311, -36.66,  5688.00, 86, 0, 47.98, 
2016/06/29, 21:54:05, -7.238540, 72.434746, 2.34,  360.00, 23, 0, 48.03, 
2016/06/29, 21:59:05, -7.238499, 72.434830, -34.37,  0.00, 332, 0, 10.33, 
2016/06/29, 22:04:09, -7.238552, 72.434669, 10.34,  0.00, 41, 0, 18.71, 
2016/06/29, 22:09:10, -7.238522, 72.434837, -39.57,  0.00, 23, 0, 18.83, 
2016/06/29, 22:14:10, -7.238509, 72.434929, -52.44,  0.00, 282, 0, 10.25, 
2016/06/29, 22:19:11, -7.238521, 72.434875, -48.56,  0.00, 86, 0, 6.10, 
2016/06/29, 22:24:13, -7.238486, 72.434669, 9.72,  0.00, 248, 0, 23.05, 
2016/06/29, 22:29:14, -7.238539, 72.435303, -116.95,  0.00, 287, 0, 70.18, 
2016/06/29, 22:34:14, -7.238625, 72.435715, -242.92,  0.00, 286, 0, 46.44, 
2016/06/29, 22:39:15, -7.238684, 72.435791, -223.61,  0.00, 275, 0, 10.65, 
2016/06/29, 22:44:16, -7.238663, 72.435524, -162.06,  0.00, 78, 0, 29.54, 
2016/06/29, 22:49:17, -7.238863, 72.435707, -148.50,  0.00, 69, 0, 30.03, 
2016/06/29, 22:54:21, -7.238584, 72.435074, -57.68,  0.00, 271, 0, 76.41, 
2016/06/29, 22:59:25, -7.238526, 72.434883, -28.02,  0.00, 60, 0, 22.03, 
2016/06/29, 23:04:32, -7.238548, 72.434959, -47.30,  0.00, 100, 0, 8.73, 
2016/06/29, 23:09:37, -7.238620, 72.434959, -32.04,  0.00, 347, 0, 8.01, 
2016/06/29, 23:14:42, -7.238574, 72.434860, -12.53,  0.00, 102, 0, 12.06, 
2016/06/29, 23:19:47, -7.238589, 72.434914, -24.32,  0.00, 40, 0, 6.19, 
2016/06/29, 23:24:52, -7.238609, 72.434990, -18.84,  0.00, 100, 0, 8.67, 
2016/06/29, 23:29:58, -7.238635, 72.434837, -29.02,  0.00, 60, 0, 17.12, 
2016/06/29, 23:35:02, -7.238471, 72.434624, 13.88,  0.00, 99, 0, 29.74, 
2016/06/29, 23:40:08, -7.238503, 72.434746, -0.98,  0.00, 328, 0, 13.92, 
2016/06/29, 23:45:36, -7.238524, 72.434769, -3.72,  252.00, 91, 0, 3.45, 
2016/06/29, 23:50:36, -7.238507, 72.434784, -10.28,  324.00, 25, 0, 2.51, 
2016/06/29, 23:55:36, -7.238499, 72.434799, -35.41,  2952.00, 124, -4, 1.88, 1
2016/06/30, 00:00:41, -7.238538, 72.434776, -5.44,  0.00, 4, -2, 0.00, 1
2016/06/30, 00:05:45, -7.238492, 72.434830, -14.62,  108.00, 147, 0, 7.85, 1
2016/06/30, 00:10:47, -7.238524, 72.434761, 2.79,  0.00, 61, 0, 8.40, 
2016/06/30, 00:15:49, -7.238531, 72.434723, 1.11,  0.00, 240, 0, 4.26, 
2016/06/30, 00:20:54, -7.238609, 72.434845, 18.40,  504.00, 16, 0, 16.01, 
2016/06/30, 00:25:59, -7.238538, 72.434715, 10.19,  360.00, 68, 0, 16.37, 
2016/06/30, 00:31:02, -7.238537, 72.434662, -2.02,  1188.00, 77, 0, 5.85, 
2016/06/30, 00:36:06, -7.238524, 72.434807, -2.28,  0.00, 61, 0, 16.06, 
2016/06/30, 00:41:08, -7.238409, 72.434860, -16.23,  0.00, 12, 0, 14.06, 
2016/06/30, 00:46:09, -7.238785, 72.434875, 82.22,  0.00, 26, 0, 41.84, 
2016/06/30, 00:51:13, -7.238507, 72.434723, 13.26,  432.00, 78, 0, 35.17, 
2016/06/30, 00:56:18, -7.238506, 72.434776, 11.20,  504.00, 40, 0, 5.85, 
2016/06/30, 01:01:24, -7.238523, 72.434807, 17.59,  288.00, 63, 0, 3.91, 
2016/06/30, 01:06:25, -7.238433, 72.434647, -50.58,  0.00, 39, 0, 20.29, 
2016/06/30, 01:11:29, -7.238532, 72.434784, 3.59,  1440.00, 107, 0, 18.70, 
2016/06/30, 01:16:34, -7.238546, 72.434723, 16.42,  0.00, 341, 0, 6.91, 
2016/06/30, 01:21:38, -7.238515, 72.434761, -2.66,  900.00, 71, 0, 5.43, 
2016/06/30, 01:26:42, -7.238537, 72.434738, 6.89,  1116.00, 69, 0, 3.52, 
2016/06/30, 01:31:46, -7.238482, 72.434776, -4.18,  0.00, 330, 0, 7.41, 
2016/06/30, 01:36:50, -7.238506, 72.434753, 2.80,  0.00, 303, 0, 3.68, 
2016/06/30, 01:41:54, -7.238489, 72.434891, 26.40,  0.00, 280, 0, 15.34, 
2016/06/30, 01:46:59, -7.238544, 72.434639, -17.84,  0.00, 316, 0, 28.46, 
2016/06/30, 01:52:03, -7.238474, 72.434921, 16.19,  0.00, 354, 0, 32.07, 
2016/06/30, 01:57:07, -7.238490, 72.434875, 30.74,  0.00, 59, 0, 5.38, 
2016/06/30, 02:02:35, -7.238534, 72.434708, -8.07,  180.00, 293, 0, 19.06, 
2016/06/30, 02:07:34, -7.238379, 72.434883, 62.94,  3600.00, 251, 0, 25.88, 
2016/06/30, 02:12:33, -7.238561, 72.434677, 4.46,  252.00, 150, 0, 30.43, 
2016/06/30, 02:17:32, -7.226770, 72.438461, -1.63,  28800.00, 31, 0, 1375.94, 1
2016/06/30, 02:22:41, -7.212492, 72.439270, -8.52,  0.00, 291, 0, 1590.15, 1
2016/06/30, 02:27:47, -7.211806, 72.437553, -30.18,  5652.00, 164, 0, 204.19, 1
2016/06/30, 02:32:47, -7.186946, 72.440575, -7.92,  51912.00, 6, 0, 2784.34, 1
2016/06/30, 02:37:46, -7.160086, 72.448792, -2.80,  31644.00, 54, 0, 3121.24, 1
2016/06/30, 02:42:45, -7.133787, 72.458092, 3.15,  30456.00, 32, 0, 3099.11, 1
2016/06/30, 02:47:44, -7.109055, 72.469398, -1.85,  44604.00, 26, 0, 3019.78, 1
2016/06/30, 02:52:43, -7.098733, 72.463402, -7.40,  35172.00, 28, 0, 1324.79, 1
2016/06/30, 02:57:41, -7.100065, 72.465660, -12.78,  29664.00, 161, 0, 289.85, 1
2016/06/30, 03:02:46, -7.103926, 72.464417, -12.64,  11520.00, 134, 0, 450.70, 1
2016/06/30, 03:07:45, -7.103487, 72.462814, -9.06,  35388.00, 230, 0, 183.49, 1
2016/06/30, 03:12:46, -7.107842, 72.465126, -20.91,  2124.00, 223, 0, 547.34, 1
2016/06/30, 03:17:46, -7.093718, 72.469788, 62.60,  60372.00, 0, 0, 1652.62, 1
2016/06/30, 03:22:46, -7.068680, 72.482025, 110.75,  67500.00, 346, 0, 3094.28, 1
2016/06/30, 03:27:46, -7.062234, 72.498665, 113.28,  58248.00, 222, 0, 1971.17, 1
2016/06/30, 03:32:48, -7.075024, 72.494820, 8.90,  36072.00, 56, 0, 1484.13, 1
2016/06/30, 03:37:49, -7.075114, 72.486031, -0.29,  54108.00, 355, 0, 969.90, 1
2016/06/30, 03:42:53, -7.074951, 72.485374, 112.55,  0.00, 11, 0, 74.73, 1
2016/06/30, 03:47:57, -7.079214, 72.481537, 50.74,  1044.00, 258, 0, 635.59, 1
2016/06/30, 03:53:02, -7.082006, 72.478554, -13.27,  0.00, 314, 0, 452.47, 1
2016/06/30, 03:58:07, -7.083982, 72.474777, 1.74,  0.00, 290, 0, 471.15, 
2016/06/30, 04:03:33, -7.086712, 72.471603, 14.17,  0.00, 237, 0, 463.48, 
2016/06/30, 04:08:49, -7.090859, 72.469894, -4.27,  3132.00, 104, 0, 498.20, 1
2016/06/30, 04:14:06, -7.096467, 72.468559, -4.38,  19656.00, 113, 0, 640.74, 1
2016/06/30, 04:19:21, -7.100154, 72.466011, 2.05,  36072.00, 351, 0, 497.12, 1
2016/06/30, 04:24:37, -7.105000, 72.463394, -0.26,  9180.00, 128, 0, 611.35, 1
2016/06/30, 04:29:52, -7.108704, 72.461853, -5.63,  5616.00, 182, 0, 445.58, 1
2016/06/30, 04:35:12, -7.111164, 72.456718, -11.90,  80064.00, 248, 0, 629.17, 1
2016/06/30, 04:40:28, -7.114008, 72.451958, -6.82,  14472.00, 114, 0, 613.07, 1
2016/06/30, 04:45:44, -7.117169, 72.449013, -3.48,  24624.00, 172, 0, 478.68, 1
2016/06/30, 04:50:59, -7.118253, 72.445839, -1.89,  15336.00, 146, 0, 370.38, 1
2016/06/30, 04:56:16, -7.119253, 72.441391, -5.45,  20232.00, 130, 0, 503.22, 1
2016/06/30, 05:02:25, -7.119253, 72.441391, -5.45,  20232.00, 130, 0, 0.00, 1
2016/06/30, 05:09:18, -7.117568, 72.440071, -8.11,  53604.00, 358, 0, 237.31, 
2016/06/30, 05:20:30, -7.117568, 72.440071, -8.11,  53604.00, 358, 0, 0.00, 1
2016/06/30, 05:33:48, -7.107008, 72.425850, -8.33,  2916.00, 267, 0, 1959.84, 1
2016/06/30, 05:48:49, -7.101654, 72.418159, -8.50,  3780.00, 260, 0, 1036.63, 1
2016/06/30, 05:54:13, -7.084958, 72.414711, -7.98,  17820.00, 86, 0, 1895.10, 1
2016/06/30, 06:27:38, -7.084958, 72.414711, -7.98,  17820.00, 86, 0, 0.00, 
2016/06/30, 06:44:33, -7.114246, 72.406029, 3.04,  37440.00, 31, 0, 3394.66, 1
2016/06/30, 06:49:58, -7.118187, 72.406555, 4.78,  2376.00, 328, 0, 442.05, 1
2016/06/30, 06:55:22, -7.121882, 72.407166, 2.64,  28728.00, 149, 0, 416.36, 1
2016/06/30, 07:28:47, -7.121882, 72.407166, 2.64,  28728.00, 149, 0, 0.00, 
2016/06/30, 07:45:55, -7.136904, 72.428169, -8.23,  23364.00, 139, 0, 2856.63, 1
2016/06/30, 07:51:01, -7.135230, 72.430405, -11.08,  0.00, 63, 0, 309.05, 1
2016/06/30, 07:56:06, -7.135141, 72.433838, 0.68,  5652.00, 267, 0, 378.91, 1
2016/06/30, 08:01:16, -7.120413, 72.445541, -9.18,  38016.00, 48, 0, 2085.51, 1
2016/06/30, 08:06:33, -7.114316, 72.452927, 4.29,  27432.00, 129, 0, 1060.08, 1
2016/06/30, 08:11:50, -7.120605, 72.453758, -5.29,  25452.00, 90, 0, 705.29, 1
2016/06/30, 08:17:07, -7.126755, 72.451927, -13.65,  19260.00, 152, 0, 713.07, 1
2016/06/30, 08:22:24, -7.127474, 72.444244, -10.91,  34848.00, 213, 0, 851.47, 1
2016/06/30, 08:27:40, -7.131099, 72.436981, 4.36,  23724.00, 53, 0, 897.03, 1
2016/06/30, 08:33:01, -7.130643, 72.435722, -12.83,  0.00, 277, 0, 147.88, 1
2016/06/30, 08:38:18, -7.130214, 72.435715, -10.36,  20520.00, 350, 0, 47.71, 
2016/06/30, 08:43:35, -7.131875, 72.436501, 0.43,  13680.00, 137, 0, 204.04, 1
2016/06/30, 08:48:51, -7.132535, 72.433662, 17.05,  16488.00, 33, 0, 321.72, 1
2016/06/30, 08:54:07, -7.133769, 72.430565, 64.84,  30384.00, 187, 0, 368.23, 1
2016/06/30, 08:59:23, -7.135262, 72.433891, -23.89,  14112.00, 171, 0, 402.78, 1
2016/06/30, 09:05:31, -7.135081, 72.432678, 16.45,  21132.00, 154, 0, 135.34, 1
2016/06/30, 09:12:24, -7.139671, 72.428581, 16.62,  64152.00, 285, 0, 681.78, 1
2016/06/30, 09:23:37, -7.143173, 72.423050, 16.43,  24444.00, 73, 0, 723.91, 1
2016/06/30, 09:36:32, -7.124415, 72.414879, -5.14,  828.00, 3, 0, 2272.29, 1
2016/06/30, 09:48:58, -7.103939, 72.365280, -2.12,  53208.00, 240, 0, 5927.42, 1
2016/06/30, 09:53:59, -7.120635, 72.335106, -6.47,  54576.00, 241, 0, 3812.01, 1
2016/06/30, 09:58:59, -7.123327, 72.303368, 2.10,  18720.00, 122, 0, 3514.65, 1
