subsample,ID,Date,Time,Lat,Lon,DateTime,DeployID,CPLat,CPLon,Species,Population,Age,BreedingStage,Deploydatetime,Retrievedatetime,geometry_first,dist,difftime,netdisp,speed,turnangle
2019-05-04T18:00:00Z,17766,2019-05-04T00:00:00Z,18:01:52,63.755451,-20.638859,2019-05-04T18:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",519.545653733815,3603,2893743.64496822,0.1441980720882085,233.82337886000147
2019-05-04T20:00:00Z,17766,2019-05-04T00:00:00Z,20:01:50,63.781048,-20.65077,2019-05-04T20:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",6182.52590691697,3601,2899861.90087128,1.7168913932010474,328.7428902796909
2019-05-04T22:00:00Z,17766,2019-05-04T00:00:00Z,22:02:19,63.78231,-20.644794,2019-05-04T22:02:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",571.588155183043,3631,2899763.47983095,0.1574189356053547,82.44809530332752
2019-05-05T00:00:00Z,17766,2019-05-05T00:00:00Z,00:01:57,63.782631,-20.643106,2019-05-05T00:01:57Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",102.308063041774,3607,2899728.23716708,0.02836375465532965,231.48146872423425
2019-05-05T02:00:00Z,17766,2019-05-05T00:00:00Z,02:01:49,63.781631,-20.649134,2019-05-05T02:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",701.099259383532,3601,2899885.00227355,0.1946957121309448,260.7971392859714
2019-05-05T04:00:00Z,17766,2019-05-05T00:00:00Z,04:01:48,63.803127,-21.891331,2019-05-05T04:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",136047.032311141,3599,2982309.0659241,37.80134268161731,271.3194062145334
2019-05-05T06:00:00Z,17766,2019-05-05T00:00:00Z,06:02:11,64.21814,-23.905159,2019-05-05T06:02:11Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",125390.309419751,3609,3200398.48586379,34.74378205036059,290.8563765732477
2019-05-05T08:00:00Z,17766,2019-05-05T00:00:00Z,08:01:48,64.878723,-26.204714,2019-05-05T08:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",165284.183647824,3600,3493499.40175737,45.912273235506795,284.61068370974016
2019-05-05T10:00:00Z,17766,2019-05-05T00:00:00Z,10:01:46,65.636024,-28.624889,2019-05-05T10:01:46Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",174939.392439331,3586,3820723.55493393,48.78399119892105,288.93669289349697
2019-05-05T12:00:00Z,17766,2019-05-05T00:00:00Z,12:02:00,66.017975,-31.340622,2019-05-05T12:02:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",151374.28256561,3613,4098990.39590375,41.897116680213095,272.78762734971167
2019-05-05T14:00:00Z,17766,2019-05-05T00:00:00Z,14:01:49,66.19558,-34.072563,2019-05-05T14:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",159784.9051732,3522,4345228.90132693,45.367661889040406,273.917270161854
2019-05-05T16:00:00Z,17766,2019-05-05T00:00:00Z,16:01:54,65.687988,-36.883526,2019-05-05T16:01:54Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",167597.045394929,3594,4480933.65567004,46.63245559124339,255.65826365491685
2019-05-05T18:00:00Z,17766,2019-05-05T00:00:00Z,18:01:58,65.672379,-39.170662,2019-05-05T18:01:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",100298.133382519,3583,4674204.73788679,27.992780737515865,273.02889917633934
2019-05-05T20:00:00Z,17766,2019-05-05T00:00:00Z,20:02:00,65.677406,-39.191147,2019-05-05T20:02:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2129.84455314161,3590,4676834.18521556,0.5932714632706436,256.0304541844369
2019-05-05T22:00:00Z,17766,2019-05-05T00:00:00Z,22:01:49,65.691322,-39.229065,2019-05-05T22:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",6349.43602114527,3598,4682480.37036677,1.7647126239981292,285.9588020115202
2019-05-06T00:00:00Z,17766,2019-05-06T00:00:00Z,00:01:52,65.691681,-39.229446,2019-05-06T00:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",104.98075245621,3601,4682574.1244770205,0.02915322200950024,23.73944083730349
2019-05-06T02:00:00Z,17766,2019-05-06T00:00:00Z,02:01:48,65.692139,-39.229881,2019-05-06T02:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",216.687303200662,3600,4682689.2949878,0.06019091755573955,309.52557348925865
2019-05-06T04:00:00Z,17766,2019-05-06T00:00:00Z,04:01:49,65.692207,-39.229321,2019-05-06T04:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",38.4501667544187,3578,4682652.09336442,0.01074627354790908,78.93748761417902
2019-05-06T06:00:00Z,17766,2019-05-06T00:00:00Z,06:01:47,65.580002,-40.543762,2019-05-06T06:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",129699.088025444,3598,4779403.6339788,36.04755086866159,266.1962697051334
2019-05-06T08:00:00Z,17766,2019-05-06T00:00:00Z,08:01:47,65.804337,-43.146328,2019-05-06T08:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",169782.821539878,3598,5048298.72707314,47.18811048912667,273.6259799017467
2019-05-06T10:00:00Z,17766,2019-05-06T00:00:00Z,10:01:51,66.007736,-44.045139,2019-05-06T10:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",108.344766477073,3601,5161905.83733798,0.03008741085172805,335.2902762122759
2019-05-06T12:00:00Z,17766,2019-05-06T00:00:00Z,11:01:48,66.122795,-44.643902,2019-05-06T11:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",73752.9675295142,3597,5234480.04390721,20.50402210995669,280.8774312487086
2019-05-06T16:00:00Z,17766,2019-05-06T00:00:00Z,16:01:56,68.046257,-52.039982,2019-05-06T16:01:56Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",157771.580925525,3596,6224339.23063451,43.87418824402797,295.619556623723
2019-05-06T18:00:00Z,17766,2019-05-06T00:00:00Z,18:01:50,69.000359,-52.943176,2019-05-06T18:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",153290.179323798,3580,6476365.78314846,42.81848584463636,327.38126877234936
2019-05-06T20:00:00Z,17766,2019-05-06T00:00:00Z,20:01:50,70.034256,-53.576637,2019-05-06T20:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",174974.914409537,3595,6733643.75641667,48.671742533946386,335.0220728841172
2019-05-06T22:00:00Z,17766,2019-05-06T00:00:00Z,22:01:54,70.1082,-53.74818,2019-05-06T22:01:54Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",238.608143252043,3583,6763651.23580413,0.06659451388558266,270.4010371707766
2019-05-07T00:00:00Z,17766,2019-05-07T00:00:00Z,00:01:50,70.107597,-53.751331,2019-05-07T00:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",43.0680369438802,3600,6763801.18580541,0.01196334359552227,291.2179695749342
2019-05-07T02:00:00Z,17766,2019-05-07T00:00:00Z,02:01:48,70.108246,-53.742016,2019-05-07T02:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",1055.71929448389,3589,6763125.6931736,0.29415416396876254,85.2142182972614
2019-05-07T04:00:00Z,17766,2019-05-07T00:00:00Z,04:01:58,70.10778,-53.742527,2019-05-07T04:01:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",31.0756127764291,3599,6763074.56292102,0.00863451313599029,41.319377822199904
2019-05-07T06:00:00Z,17766,2019-05-07T00:00:00Z,06:02:58,70.107941,-53.742481,2019-05-07T06:02:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",126.072599247875,3670,6763103.55735982,0.03435220687953008,75.13649245011567
2019-05-07T08:00:00Z,17766,2019-05-07T00:00:00Z,08:02:40,70.108109,-53.745953,2019-05-07T08:02:40Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",295.427812969877,3637,6763439.30906316,0.08122843359083791,239.9901373206216
2019-05-07T10:00:00Z,17766,2019-05-07T00:00:00Z,10:02:10,70.108788,-53.745846,2019-05-07T10:02:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",121.743707730337,3624,6763569.1421505,0.03359373833618578,284.8776222257701
2019-05-07T12:00:00Z,17766,2019-05-07T00:00:00Z,12:01:52,70.107559,-53.751183,2019-05-07T12:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",514.738325459511,3604,6763780.5555324,0.14282417465580216,253.971104460678
2019-05-07T14:00:00Z,17766,2019-05-07T00:00:00Z,14:02:10,70.017799,-53.426003,2019-05-07T14:02:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",46687.5287429709,3605,6717208.18769588,12.950770802488472,105.21823248633578
2019-05-07T16:00:00Z,17766,2019-05-07T00:00:00Z,16:01:50,70.017799,-53.426128,2019-05-07T16:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",30.0944399382105,3598,6717219.03732624,0.00836421343474443,69.61570420488037
2019-05-07T18:00:00Z,17766,2019-05-07T00:00:00Z,18:02:56,70.017593,-53.426205,2019-05-07T18:02:56Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",107.033050093847,3667,6717183.70384131,0.02918817837301534,233.65427346151503
2019-05-07T20:00:00Z,17766,2019-05-07T00:00:00Z,20:01:48,70.016876,-53.430561,2019-05-07T20:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",447.860387337946,3569,6717415.57291564,0.12548623909721096,262.2095070075365
2019-05-07T22:00:00Z,17766,2019-05-07T00:00:00Z,22:01:48,70.018028,-53.428486,2019-05-07T22:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",196.366882139757,3595,6717470.41452583,0.05462222034485603,77.50398895571274
2019-05-08T00:00:00Z,17766,2019-05-08T00:00:00Z,00:01:59,70.017998,-53.426197,2019-05-08T00:01:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",161.864965587494,3571,6717265.61621815,0.04532762968005989,102.72870495090362
2019-05-08T02:00:00Z,17766,2019-05-08T00:00:00Z,02:01:47,70.018494,-53.427299,2019-05-08T02:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",114.793302279722,3599,6717462.43720151,0.03189588838002823,71.84273452508147
2019-05-08T04:00:00Z,17766,2019-05-08T00:00:00Z,04:01:54,70.01857,-53.422497,2019-05-08T04:01:54Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",320.878513906747,3598,6717061.15399499,0.08918246634428773,88.3246957465873
2019-05-08T06:00:00Z,17766,2019-05-08T00:00:00Z,06:01:49,70.107666,-53.742916,2019-05-08T06:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",896.518536394837,2678,6763084.96702511,0.33477167154400184,88.9099370018053
2019-05-08T08:00:00Z,17766,2019-05-08T00:00:00Z,08:01:48,70.107674,-53.74416,2019-05-08T08:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",107.84680345278,3600,6763194.57199718,0.02995744540354991,272.3215305898898
2019-05-08T10:00:00Z,17766,2019-05-08T00:00:00Z,10:02:19,70.107544,-53.751534,2019-05-08T10:02:19Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",177.344426771025,3628,6763807.94781598,0.04888214629851845,256.96090878193274
2019-05-08T12:00:00Z,17766,2019-05-08T00:00:00Z,12:01:49,70.107597,-53.750877,2019-05-08T12:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",95.1216313136085,3549,6763761.78089217,0.02680237568712552,74.59166488320678
2019-05-08T14:00:00Z,17766,2019-05-08T00:00:00Z,14:02:00,70.10717,-53.753433,2019-05-08T14:02:00Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",268.742914247942,3560,6763896.16054674,0.07548958265391616,259.12053898626556
2019-05-08T16:00:00Z,17766,2019-05-08T00:00:00Z,16:01:49,70.107597,-53.743843,2019-05-08T16:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",2546.76946307487,3599,6763151.28404103,0.7076325265559507,82.52740267381915
2019-05-08T18:00:00Z,17766,2019-05-08T00:00:00Z,18:01:53,70.107567,-53.743462,2019-05-08T18:01:53Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",92.2653266104503,3603,6763112.07084987,0.02560791746057461,181.6249763577601
2019-05-08T20:00:00Z,17766,2019-05-08T00:00:00Z,20:01:47,70.107605,-53.745934,2019-05-08T20:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",467.566008712178,3521,6763334.40194944,0.1327935270412321,281.80472361223394
2019-05-08T22:00:00Z,17766,2019-05-08T00:00:00Z,22:01:49,70.107674,-53.750977,2019-05-08T22:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",572.38640378102,3595,6763786.23456618,0.1592173584926342,285.0338634347794
2019-05-09T00:00:00Z,17766,2019-05-09T00:00:00Z,00:01:48,70.107895,-53.749683,2019-05-09T00:01:48Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",217.929190664352,3602,6763719.19823439,0.06050227392125253,75.8266240384577
2019-05-09T02:00:00Z,17766,2019-05-09T00:00:00Z,02:01:49,70.10778,-53.746128,2019-05-09T02:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",167.851782001082,3600,6763387.09231932,0.04662549500030046,329.4399651217723
2019-05-09T04:00:00Z,17766,2019-05-09T00:00:00Z,04:01:47,70.10878,-53.745537,2019-05-09T04:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",18.0810233416873,3577,6763540.68550544,0.00505480104604061,220.95551441986723
2019-05-09T06:00:00Z,17766,2019-05-09T00:00:00Z,06:01:50,70.108612,-53.745922,2019-05-09T06:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",87.7668354348331,3602,6763539.6767595,0.02436613976536176,253.5218714452715
2019-05-09T08:00:00Z,17766,2019-05-09T00:00:00Z,08:01:49,70.107674,-53.74398,2019-05-09T08:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",487.135253632625,3600,6763178.94984989,0.13531534823128477,188.4534993687316
2019-05-09T10:00:00Z,17766,2019-05-09T00:00:00Z,10:01:59,70.107712,-53.743332,2019-05-09T10:01:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",35.6130366138391,3610,6763130.49578415,0.0098651070952463,126.66255555921325
2019-05-09T12:00:00Z,17766,2019-05-09T00:00:00Z,12:01:58,70.107742,-53.743675,2019-05-09T12:01:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",30.7372308923859,3534,6763166.41089774,0.00869757523836612,73.80267704294475
2019-05-09T14:00:00Z,17766,2019-05-09T00:00:00Z,14:01:50,70.10495,-53.738857,2019-05-09T14:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",932.456113167338,3550,6762176.28185439,0.26266369384995436,120.65970621537409
2019-05-09T16:00:00Z,17766,2019-05-09T00:00:00Z,16:01:47,70.017418,-53.430706,2019-05-09T16:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",480.208779363971,3600,6717538.69634027,0.13339132760110298,269.2956336501414
2019-05-09T18:00:00Z,17766,2019-05-09T00:00:00Z,18:01:58,70.016907,-53.427841,2019-05-09T18:01:58Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",621.669531287638,3612,6717185.79448342,0.17211227333544785,101.4957857382765
2019-05-09T20:00:00Z,17766,2019-05-09T00:00:00Z,20:01:52,70.018074,-53.424534,2019-05-09T20:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",529.184477156922,7194,6717136.77665283,0.07355914333568553,70.56268400485179
2019-05-09T22:00:00Z,17766,2019-05-09T00:00:00Z,22:02:10,70.017761,-53.425148,2019-05-09T22:02:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",220.434042555728,3623,6717126.22567605,0.06084295957927892,239.03624346755993
2019-05-10T00:00:00Z,17766,2019-05-10T00:00:00Z,00:01:52,70.01873,-53.418915,2019-05-10T00:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",314.495926295045,3593,6716782.90864496,0.08753017709297094,77.4814360271277
2019-05-10T02:00:00Z,17766,2019-05-10T00:00:00Z,02:01:52,70.018639,-53.418274,2019-05-10T02:01:52Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",76.4229480092542,3593,6716708.71228353,0.02126995491490515,97.4657968978038
2019-05-10T04:00:00Z,17766,2019-05-10T00:00:00Z,04:01:49,70.044418,-53.512093,2019-05-10T04:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",56.7296898397191,3602,6730113.47746491,0.01574949745689037,76.70613917081081
2019-05-10T06:00:00Z,17766,2019-05-10T00:00:00Z,06:01:51,70.044525,-53.511967,2019-05-10T06:01:51Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",33.7867430634844,3603,6730124.39777235,0.0093773919132624,302.1118148742204
2019-05-10T08:00:00Z,17766,2019-05-10T00:00:00Z,08:01:47,69.945801,-53.27026,2019-05-10T08:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",118.188051940258,3598,6689034.28922543,0.03284826346310679,259.35433665513176
2019-05-10T10:00:00Z,17766,2019-05-10T00:00:00Z,10:01:49,69.945869,-53.269165,2019-05-10T10:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",76.8401159854073,3579,6688952.96582084,0.02146971667655975,91.91748313310134
2019-05-10T12:00:00Z,17766,2019-05-10T00:00:00Z,12:02:49,69.947525,-53.265373,2019-05-10T12:02:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",352.036303360544,3664,6688959.742173,0.0960797771180525,78.80677577275529
2019-05-10T14:00:00Z,17766,2019-05-10T00:00:00Z,14:01:47,70.018013,-53.433208,2019-05-10T14:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",29391.5316744951,3594,6717877.22434291,8.177944261128284,292.153340605355
2019-05-10T16:00:00Z,17766,2019-05-10T00:00:00Z,16:01:47,70.017906,-53.432495,2019-05-10T16:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",94.0686823591511,3601,6717793.51188855,0.02612293317388255,96.55207765191096
2019-05-10T18:00:00Z,17766,2019-05-10T00:00:00Z,18:02:10,70.017151,-53.429935,2019-05-10T18:02:10Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",132.176428054058,3576,6717417.31867962,0.03696208838200731,115.13793124848922
2019-05-10T20:00:00Z,17766,2019-05-10T00:00:00Z,20:01:49,70.017601,-53.430737,2019-05-10T20:01:49Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",48.3489675049075,3601,6717578.7099962,0.01342653915715286,70.43062954614487
2019-05-10T22:00:00Z,17766,2019-05-10T00:00:00Z,22:01:50,70.018333,-53.424664,2019-05-10T22:01:50Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",502.130743262246,3598,6717200.8906641,0.13955829440307005,77.49845003358753
2019-05-11T00:00:00Z,17766,2019-05-11T00:00:00Z,00:01:59,70.018028,-53.424011,2019-05-11T00:01:59Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",197.445040223031,3612,6717081.99986777,0.05466363239840272,84.94099339789578
2019-05-11T02:00:00Z,17766,2019-05-11T00:00:00Z,02:01:47,70.01799,-53.424946,2019-05-11T02:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",145.967240184147,3588,6717155.40242505,0.04068206248164639,254.5310033955252
2019-05-11T04:00:00Z,17766,2019-05-11T00:00:00Z,04:01:47,70.01796,-53.425045,2019-05-11T04:01:47Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",95.0288269243314,3597,6717157.87599117,0.02641891212797649,240.014559916701
2019-05-11T06:00:00Z,17766,2019-05-11T00:00:00Z,06:01:45,70.017365,-53.427303,2019-05-11T06:01:45Z,1,NA,NA,GWFG,Wexf,Adult,NA,2019-03-16T12:00:00Z,2019-05-15T12:00:00Z,"c(-709876.377785368, 6868598.92376262)",136.594014157988,3596,6717232.50565594,0.0379849872519434,254.97623589083764
